2018-07-14,"◾️雑学
・自分で体をくすぐっても、ひっこめない。なぜ？
・赤ちゃんは足の裏をくすぐっても、引っ込めない。なぜか？
・顔の中でどうして唇だけが赤いのか？
・どうして赤ちゃんは、何でも口に入れるのか？
・夏に汗びっしょりの子ども、実は汗っかきではない？
・なぜ、体重計で体内の体脂肪率を測定できるか？
・脂っこいものを食べると、なぜお腹を壊すのか？"
2018-07-15,"◾️雑学
・なぜ、鼻をつまむと味がわからなくなるのか？
・匂いをかぐとき、鼻をクンクンさせるのはなぜか？
・花粉症の鼻水がいくらでも出るのはなぜか？
・くしゃみは口でしてはいけない。なぜか？
・人間と鳥、記憶力がいいのはどちらか？
・年をとっても、物覚えは悪くならない。ホント？
・眠っている間に、記憶ができるのはなぜか？"
2018-07-16,"◾️雑学
・なぜ、脳は頭蓋骨の中でぐちゃぐちゃにならないのか？
・好きな人に手を握られると、なぜしびれるのか？
・なぜ、匂いで思い出がよみがえるのか？
・どうして恐ろしい目に遭うと、青ざめるのか？
・歩くとなぜ、体にいいのか？
・「やる気」は、やり始めないと出てこない。なぜか？
・坐禅をすると、心がラクになるのはなぜけ？"
2018-07-17,"◾️雑学
・トラはなぜ群れを作らないか？
・チーターは、なぜライオンより速く走れるか？
・ライオンは、どんない空腹でも疲れたら狩りをやめる。なぜか？
・パンダはクマの仲間。クマのように冬眠するか？
・シロクマの白い毛を刈ってしまうと何色か？"
2018-07-18,"◾️雑学
・ゴリラはなぜ、毎晩新しいベッドに寝るか？
・コアラはなぜ、いつも眠っているのか？
・豚は太っているか？
・サイの角は骨でない。では何でできているか？
・ウシには角があるのに、なぜウマにはないか？
・ウマは、なぜウマヅラか？
・ウマは、なぜときどき歯を剥き出して笑うか？"
2018-07-19,"◾️雑学
・ヤギは紙を食べるか？
・寝たふりをすることを「タヌキ寝入り」というが、なぜタヌキか？
・富士山には、なぜニホンザルがいないか？
・動物はなぜ、生まれたての赤ん坊を舐めるのか？
・ナマケモノは背中になぜコケを生やすのか？
・野生動物は、なぜ虫歯にならないのか？
・なぜ。ウサギは1羽、2羽と数えるのか？
・イヌとネコ、どっちがよく眠るのか？"
2018-07-20,"◾️雑学
・イヌとネコではどちらの耳がいいか？
・肉食のネコが、なぜ、時々草を食べるのか？
・知らないネコが仲良くなるには、どうしたらいいか？
・なぜ、耳が立っているイヌと垂れているイヌがいるのか？
・ダックスフンドは、なぜ胴長短足か？
・ブルドックは、なぜ鼻がぺちゃんこか？
・アメリカ人は、なぜリスを食べるか？
・モグラは日光に当たると死ぬ、はホントか？"
2018-07-21,"◾️雑学
・夜行性のムササビは、昼間どこにいるか？
・クジラの潮吹きは海水ではない。何か？
・クジラは水を飲まない。飲まなくて、なぜ元気か？
・クジラは子クジラに、どうやって乳を飲ませるか？
・ペンギンはなぜ、よちよち歩きか？
・ペンギンはなぜ、北極にいないか？
・カメはなぜ、甲羅干しをするか？"
2018-07-22,"◾️雑学
・大人のカラスの口の中は、何色か？
・日本アルプスのライチョウは、マイナス20度の厳冬の夜、どこで眠る？
・インコのくちばしは、なぜ曲がっているのか？
・ツルは、なぜ1本足で眠るか？
・よその巣に迷い込んだカモメのヒナはどうなるか？
・カモやオシドリなどの水鳥は、なぜ沈まないか？
・海鳥は水を飲まなくても平気か？"
2018-07-23,"◾️雑学
・ウグイスの体の色は何色か？
・ニューヨークや東京の高層ビルに、巣を作る野鳥は何か？
・鳥の耳はどこにあるのか？
・草食のスズメが、なぜ、ヒナに昆虫やミミズなど肉食餌を与えるか？
・渡り鳥は広い空を、なぜ目的地に向かって飛べるか？
・なぜ、ヒマラヤや上空を飛ぶ渡り鳥は酸素不足にならないか？
・森や雑木林の小鳥はなぜ、一日中さえずっているか？
・森に鏡を置くと、なぜ小鳥は激しくつつくのか？
・天気が良くない日には、なぜ鳥は低いところを飛ぶか？
・なぜ、神社や公園にいるハトの群れに子ハトがいないのか？
・ハトは鳥なのに、なぜミルクで子育てをするか？"
2018-07-24,"◾️雑学
・カレイやヒラメの子どもの目は、親と同じで片側についているか？
・なぜ、タイの身は白く、マグロは赤っぽいのか？
・魚は、どこを見れば年齢がわかるか？
・魚屋のイワシは、なぜ、ウロコがはげ落ちているか？
・トビウオはなぜ、空中を飛ぶのか？
・タコの足はどこから生えているのか？
・なぜ、96本足のタコがいるのか？"
2018-07-25,"◾️雑学
・なぜ、カニはぷくぷくと泡を吹くのか？
・タラバガニはカニではない。では、何か？
・なぜ、棘に覆われたウニが、カワハギに食べられてしまうのか？
・クラゲは、なぜ人を刺すのか？
・キンギョ救いのキンギョの正体は何か？
・コイの好物はタニシやシジミ。どうやって食べるか？
・ヘビはどうやって餌のカエルなどを見つけるか？"
2018-07-26,"◾️雑学
・なぜ、オオサンショウウオは別名をハンザキというか？
・アマガエルは雨が降る前に鳴く。なぜわかるのか？
・オタマジャクシの尾は、どこに消えるのか？
・ヤドカリは、生まれた時から貝を背負っているか？
・すべてのカタツムリ卵を産む。なぜだろう？
・冬になると、なぜ、カタツムリの姿を見かけてないか？
・カタツムリの殻を取ったら、ナメクジになるか？"
2018-07-27,"社長、SN佐藤さん、SN三橋さんと銀座R1でカラオケ&飲み会
三橋さんが他のお客さんにキレて殴って流血！
俺はてんやわんや…
その頃吉田さんは…"
2018-07-28,"武石美奈ちゃんから荷物が届く。
始め差出人に？？となった。
中身がゲバラグッズって！
差出人がわからなく、ゲバラのTシャツとか革命に誘われてるのかと思うよ"
2018-07-29,"恵比寿で飲んでて、カップルに絡まれる。
写真撮っていいですかー？
はい、いいですよ。
と言ったら俺とだった。
意味わからず。
絶対罰ゲーム"
